id	headline	text	asset_class
2783	Moeda local lidera perdas entre emergentes na sessao	Moeda local lidera perdas entre emergentes na sessao. O comportamento do swap cambial foi acompanhado de perto por exportadores e importadores. O fluxo cambial e o cenario externo ditaram o ritmo da sessao. A noticia repercutiu entre gestores de fundos e mesas de operacao.O movimento tambem repercutiu no mercado de credito privado.	fx
2784	Moeda asiatica atinge minima em decadas frente ao dolar	MOEDA ASIATICA ATINGE MINIMA EM DECADAS FRENTE AO DOLAR. O COMPORTAMENTO DO MOEDA BRITANICA FOI ACOMPANHADO DE PERTO POR EXPORTADORES E IMPORTADORES. O FLUXO CAMBIAL E O CENARIO EXTERNO DITARAM O RITMO DA SESSAO. O ANUNCIO VEIO EM LINHA COM AS EXPECTATIVAS DE PARTE DO MERCADO.O IMPACTO SE ESTENDEU A ATIVOS LIGADOS A ACOES PREFERENCIAIS.	fx
2785	Cafe tipo superior dispara 10,9% com geada em regioes produtoras	Cafe tipo superior dispara 10,9% com geada em regioes produtoras. O preco da commodity influencia diretamente o setor de siderurgia. Traders acompanham a evolucao de cafe no mercado internacional. A noticia repercutiu entre gestores de fundos e mesas de operacao.O impacto se estendeu a ativos ligados a moeda vizinha.	commodities
2786	Banco Aurora anunciou recompra de acoes no valor de R$ 37,2 bilhoes	Banco Aurora anunciou recompra de acoes no valor de R$ 37,2 bilhoes. O papel da companhia foi destaque no pregao. Especialistas divergem sobre os impactos de medio prazo.O movimento tambem repercutiu no mercado de taxa basica de juros.	equities
2787	Ferrovale anunciou recompra de acoes no valor de R$ 18,5 bilhoes	Ferrovale anunciou recompra de acoes no valor de R$ 18,5 bilhoes. O papel da companhia foi destaque no mercado de acoes. O fato relevante foi divulgado apos o fechamento do mercado.	equities
2788	Juro futuro recua apos dados de inflacao abaixo do esperado	Juro futuro recua apos dados de inflacao abaixo do esperado. O movimento afeta diretamente aplicacoes em titulos publicos. Gestores avaliam o impacto sobre a curva de juros.	fixed_income
2789	Dolar comercial abre em queda com exterior favoravel	DOLAR COMERCIAL ABRE EM QUEDA COM EXTERIOR FAVORAVEL. O COMPORTAMENTO DO CAMBIO FOI ACOMPANHADO DE PERTO POR EXPORTADORES E IMPORTADORES. O ANUNCIO VEIO EM LINHA COM AS EXPECTATIVAS DE PARTE DO MERCADO.	fx
2790	Cafe tipo superior dispara 7,4% com geada em regioes produtoras	Cafe tipo superior dispara 7,4% com geada em regioes produtoras. O preco da commodity influencia diretamente o setor de mineracao. Traders acompanham a evolucao de minerio de ferro no mercado internacional. O mercado reagiu de forma cautelosa ao longo do pregao.	commodities
2791	Curva de juros fecha apos sinalizacao de corte pelo banco central	Curva de juros fecha apos sinalizacao de corte pelo banco central. O movimento afeta diretamente aplicacoes em debentures. Gestores avaliam o impacto sobre a curva de juros. A volatilidade permaneceu elevada durante toda a sessao.O impacto se estendeu a ativos ligados a blockchain.	fx
2792	IMOBILIARIAVICTA SURPREENDEU O MERCADO COM MARGEM EBITDA ACIMA DAS PROJECOES	ImobiliariaVicta surpreendeu o mercado com margem EBITDA acima das projecoes. O papel da companhia foi destaque no indice de acoes. A noticia repercutiu entre gestores de fundos e mesas de operacao.	equities
2793	LogiTrans Transportes aprovou pagamento de dividendos de R$ 26,0 por acao	LogiTrans Transportes aprovou pagamento de dividendos de R$ 26,0 por acao. O papel da companhia foi destaque no mercado de acoes. Analistas reforcam a recomendacao sobre as oferta subsequente da empresa. Investidores acompanham os desdobramentos com atencao.	equities
2794	Tesouro nacional realiza leilao de titulos prefixados e indexados nesta quinta	Tesouro nacional realiza leilao de titulos prefixados e indexados nesta quinta. O movimento afeta diretamente aplicacoes em credito privado. Gestores avaliam o impacto sobre a curva de juros.	fixed_income
2795	Moeda asiatica atinge minima em decadas frente ao dolar	Moeda asiatica atinge minima em decadas frente ao dolar. O comportamento do mercado de cambio foi acompanhado de perto por exportadores e importadores. O mercado reagiu de forma cautelosa ao longo do pregao.	fixed_income
2796	Banco Nacional Unido anunciou fusao com concorrente avaliada em R$ 36,7 bilhoes..	Banco Nacional Unido anunciou fusao com concorrente avaliada em R$ 36,7 bilhoes. O papel da companhia foi destaque no pregao. O anuncio veio em linha com as expectativas de parte do mercado.	equities
2797	Atacado Popular reportou queda de 11% no lucro do ultimo trimestre	ATACADO POPULAR REPORTOU QUEDA DE 11% NO LUCRO DO ULTIMO TRIMESTRE. O PAPEL DA COMPANHIA FOI DESTAQUE NO MERCADO DE ACOES. INVESTIDORES RELACIONARAM O FATO AO COMPORTAMENTO DE CARTEIRA DIGITAL.	equities
2798	AeroBras viu suas acoes subirem 4% apos balanco trimestral	AeroBras viu suas acoes subirem 4% apos balanco trimestral. O papel da companhia foi destaque no indice de acoes. Analistas reforcam a recomendacao sobre as acionistas da empresa.	equities
2799	Atacado Popular registrou queda de 3% nas acoes na bolsa apos guidance fraco	Atacado Popular registrou queda de 3% nas acoes na bolsa apos guidance fraco. O papel da companhia foi destaque no pregao. O fato relevante foi divulgado apos o fechamento do mercado.Investidores relacionaram o fato ao comportamento de safra.	equities
2800	Cervejaria Tropical aprovou pagamento de dividendos de R$ 26,8 por acao	Cervejaria Tropical aprovou pagamento de dividendos de R$ 26,8 por acao. O papel da companhia foi destaque no pregao.	equities
2801	Dolar recua 6,9% e encerra o dia a R$ 5,84 com fluxo estrangeiro	Dolar recua 6,9% e encerra o dia a R$ 5,84 com fluxo estrangeiro. O comportamento do cotacao foi acompanhado de perto por exportadores e importadores. O fluxo cambial e o cenario externo ditaram o ritmo da sessao. O fato relevante foi divulgado apos o fechamento do mercado.	fx
2802	FERROVALE ANUNCIOU FUSAO COM CONCORRENTE AVALIADA EM R$ 25,8 BILHOES	Ferrovale anunciou fusao com concorrente avaliada em R$ 25,8 bilhoes. O papel da companhia foi destaque no pregao. A volatilidade permaneceu elevada durante toda a sessao.	commodities
2803	Moeda asiatica atinge minima em decadas frente ao dolar	Moeda asiatica atinge minima em decadas frente ao dolar. O comportamento do swap cambial foi acompanhado de perto por exportadores e importadores. O fluxo cambial e o cenario externo ditaram o ritmo da sessao. A volatilidade permaneceu elevada durante toda a sessao.	fx
2804	Petroleo tipo Omega recua 1% apos aumento de estoques no exterior	Petroleo tipo Omega recua 1% apos aumento de estoques no exterior. O preco da commodity influencia diretamente o setor de agronegocio. A volatilidade permaneceu elevada durante toda a sessao.	commodities
2805	Curva de juros fecha apos sinalizacao de corte pelo banco central	Curva de juros fecha apos sinalizacao de corte pelo banco central. O movimento afeta diretamente aplicacoes em curva de juros. O anuncio veio em linha com as expectativas de parte do mercado.Investidores relacionaram o fato ao comportamento de cafe.	fixed_income
2806	Petroleo tipo Omega recua 8% apos aumento de estoques no exterior	Petroleo tipo Omega recua 8% apos aumento de estoques no exterior. O preco da commodity influencia diretamente o setor de siderurgia. Traders acompanham a evolucao de gas natural no mercado internacional. O anuncio veio em linha com as expectativas de parte do mercado.	commodities
2807	Agro Semear reportou queda de 9% no lucro do ultimo trimestre	Agro Semear reportou queda de 9% no lucro do ultimo trimestre. O papel da companhia foi destaque no mercado de acoes. Analistas reforcam a recomendacao sobre as indice de acoes da empresa. O fato relevante foi divulgado apos o fechamento do mercado.	equities
2808	EMPRESA CAPTA R$ 5 BILHOES EM EMISSAO DE DEBENTURES INCENTIVADAS	Empresa capta R$ 5 bilhoes em emissao de debentures incentivadas. O movimento afeta diretamente aplicacoes em titulos publicos. A noticia repercutiu entre gestores de fundos e mesas de operacao.	fixed_income
2809	MegaLoja Varejo viu suas acoes subirem 1,3% apos balanco trimestral	MegaLoja Varejo viu suas acoes subirem 1,3% apos balanco trimestral.  O papel da companhia foi destaque no pregao.  A noticia repercutiu entre gestores de fundos e mesas de operacao.O impacto se estendeu a ativos ligados a criptoativos.	equities
2810	Certificado de deposito bancario oferece 5% do indice interbancario para captar liquidez	Certificado de deposito bancario oferece 5% do indice interbancario para captar liquidez. O movimento afeta diretamente aplicacoes em rendimento. Especialistas divergem sobre os impactos de medio prazo.Investidores relacionaram o fato ao comportamento de financas descentralizadas.	fixed_income
2811	Governo emite titulos publicos de longo prazo para rolar a divida	Governo emite titulos publicos de longo prazo para rolar a divida. O movimento afeta diretamente aplicacoes em debentures. Especialistas divergem sobre os impactos de medio prazo.	fixed_income
2812	Orgao regulador processa exchange de criptoativos por venda irregular	Orgao regulador processa exchange de criptoativos por venda irregular. O mercado de stablecoin segue volatil e atrai investidores de varios perfis. Especialistas divergem sobre os impactos de medio prazo...	crypto
2813	Empresa capta R$ 14 bilhoes em emissao de debentures incentivadas	Empresa capta R$ 14 bilhoes em emissao de debentures incentivadas. O movimento afeta diretamente aplicacoes em renda fixa. Gestores avaliam o impacto sobre a divida publica. O fato relevante foi divulgado apos o fechamento do mercado.	fixed_income
2814	Celulose Verde reportou queda de 10% no lucro do ultimo trimestre	Celulose Verde reportou queda de 10% no lucro do ultimo trimestre.  O papel da companhia foi destaque no pregao.  Analistas reforcam a recomendacao sobre as acoes ordinarias da empresa.  Especialistas divergem sobre os impactos de medio prazo.	equities
2815	Farma Prime anunciou fusao com concorrente avaliada em R$ 35 bilhoes	Farma Prime anunciou fusao com concorrente avaliada em R$ 35 bilhoes. O papel da companhia foi destaque no mercado de acoes. Analistas reforcam a recomendacao sobre as indice de acoes da empresa. O anuncio veio em linha com as expectativas de parte do mercado.O impacto se estendeu a ativos ligados a cafe.	equities
2816	Titulo indexado a inflacao passa a pagar o indice de precos mais 5% ao ano	Titulo indexado a inflacao passa a pagar o indice de precos mais 5% ao ano. O movimento afeta diretamente aplicacoes em debentures. A volatilidade permaneceu elevada durante toda a sessao.	fixed_income
2817	Energia Total registrou queda de 1,6% nas acoes na bolsa apos guidance fraco	Energia Total registrou queda de 1,6% nas acoes na bolsa apos guidance fraco. O papel da companhia foi destaque no pregao. O mercado reagiu de forma cautelosa ao longo do pregao.O movimento tambem repercutiu no mercado de renda fixa.	commodities
2818	Moeda comum europeia avanca frente ao dolar no mercado internacional	Moeda comum europeia avanca frente ao dolar no mercado internacional. O comportamento do moeda local foi acompanhado de perto por exportadores e importadores.	commodities
2819	EMPRESA CAPTA R$ 21,7 BILHOES EM EMISSAO DE DEBENTURES INCENTIVADAS	Empresa capta R$ 21,7 bilhoes em emissao de debentures incentivadas. O movimento afeta diretamente aplicacoes em indice interbancario. A volatilidade permaneceu elevada durante toda a sessao.O impacto se estendeu a ativos ligados a cobre.	fixed_income
2820	Corretora de criptomoedas anuncia listagem de novo token	Corretora de criptomoedas anuncia listagem de novo token. O mercado de token segue volatil e atrai investidores de varios perfis. O impacto se estendeu a ativos ligados a oleo bruto.	crypto
2821	Cervejaria Tropical recebeu recomendacao de compra de analistas com preco-alvo elevado	Cervejaria Tropical recebeu recomendacao de compra de analistas com preco-alvo elevado. O papel da companhia foi destaque no indice de acoes. O fato relevante foi divulgado apos o fechamento do mercado.	equities
2822	OURO ATINGE RECORDE HISTORICO COMO ATIVO DE PROTECAO	Ouro atinge recorde historico como ativo de protecao. O preco da commodity influencia diretamente o setor de siderurgia. Traders acompanham a evolucao de bolsa de graos no mercado internacional. Segundo analistas ouvidos pela reportagem, o movimento reflete o cenario macroeconomico atual.	commodities
2823	Cobre sobe com expectativa de demanda por transicao energetica	Cobre sobe com expectativa de demanda por transicao energetica. O preco da commodity influencia diretamente o setor de siderurgia. A volatilidade permaneceu elevada durante toda a sessao.	commodities
2824	Juro futuro recua apos dados de inflacao abaixo do esperado	Juro futuro recua apos dados de inflacao abaixo do esperado. O movimento afeta diretamente aplicacoes em taxa basica de juros. Gestores avaliam o impacto sobre a renda fixa.	fixed_income
2825	AeroBras registrou queda de 1,5% nas acoes na bolsa apos guidance fraco	AeroBras registrou queda de 1,5% nas acoes na bolsa apos guidance fraco. O papel da companhia foi destaque no pregao. O mercado reagiu de forma cautelosa ao longo do pregao.Investidores relacionaram o fato ao comportamento de cotacao.	equities
2826	Ouro atinge recorde historico como ativo de protecao	Ouro atinge recorde historico como ativo de protecao. O preco da commodity influencia diretamente o setor de energia. Traders acompanham a evolucao de acucar no mercado internacional. O mercado reagiu de forma cautelosa ao longo do pregao.	commodities
2827	Titulo indexado a inflacao passa a pagar o indice de precos mais 3% ao ano	Titulo indexado a inflacao passa a pagar o indice de precos mais 3% ao ano. O movimento afeta diretamente aplicacoes em titulo indexado.	fx
